Time of Day,Temperature,Humidity,CO2_InfraredSensor,CO2_ElectroChemicalSensor,MetalOxideSensor_Unit1,MetalOxideSensor_Unit2,MetalOxideSensor_Unit3,MetalOxideSensor_Unit4,CO_GasSensor,Activity Level,metal_oxide_mean,metal_oxide_std,CO2_mean,CO2_diff
2,18.92,52.79,117.43,551.47,463.12,683.98,612.98,539.65,2,Low Activity,574.9325,95.01904980055318,334.45000000000005,-434.04
1,16.61,49.95,112.74,584.9,508.14,750.79,717.4,646.3,1,Moderate Activity,655.6575,107.56595569695831,348.82,-472.15999999999997
2,20.55,47.59,99.52,586.72,463.99,726.23,677.85,616.72,2,Moderate Activity,621.1975,113.9818375517199,343.12,-487.20000000000005
2,19.21,51.89,116.27,553.36,474.55,682.75,610.658,550.55,2,Low Activity,579.627,88.47584217928267,334.815,-437.09000000000003
3,23.77,50.17,106.08,543.99,443.97,726.7,659.84,596.33,2,Low Activity,606.71,120.8476299588315,325.035,-437.91
2,18.37,53.33,105.4,565.42,461.18,699.19,623.34,568.34,1,Low Activity,588.0125,100.13650528986255,335.40999999999997,-460.02
2,18.31,53.44,104.62,556.06,489.56,702.02,633.2439999999999,567.63,1,Low Activity,598.1134999999999,90.81816798232974,330.34,-451.43999999999994
1,16.61,49.95,112.74,584.9,508.14,750.79,711.61,646.3,1,Moderate Activity,654.21,106.49173582959385,348.82,-472.15999999999997
2,18.1,53.82,110.04,560.24,494.7,704.56,642.64,564.68,1,Low Activity,601.645,91.425254534328,335.14,-450.2
1,18.85,50.37,105.47,580.15,483.81,735.14,717.884,620.84,2,Low Activity,639.4185,115.2947038202536,342.81,-474.67999999999995
2,18.13,53.7,103.45,559.37,487.5,701.93,638.806,571.47,1,Low Activity,599.9265,91.952559919051,331.41,-455.92
2,18.11,53.75,104.96,551.83,486.92,705.64,631.3,567.84,1,Low Activity,597.925,92.99395876435557,328.39500000000004,-446.87000000000006
2,18.06,53.87,103.06,558.01,488.66,705.15,626.62,566.45,1,Low Activity,596.72,91.73205800954572,330.53499999999997,-454.95
2,17.19,49.25,83.77,613.82,565.93,768.41,736.906,684.57,0,Low Activity,688.9540000000001,89.00706764446667,348.795,-530.0500000000001
3,24.46,49.19,137.42,564.43,412.29,689.96,666.5200000000001,531.28,2,Low Activity,575.0125,129.07064457755945,350.92499999999995,-427.01
3,20.95,56.26,112.74,595.08,421.52,716.85,672.51,601.49,3,Low Activity,603.0925,130.03935157610306,353.91,-482.34000000000003
2,18.1,53.8,98.26,560.86,480.97,710.25,717.722,580.33,1,Low Activity,622.318,113.39636838394192,329.56,-462.6
2,18.15,53.76,98.78,556.95,477.38,706.28,627.92,563.16,1,Low Activity,593.685,97.13958667814063,327.865,-458.1700000000001
2,18.06,53.85,101.61,565.21,480.71,713.67,645.36,560.68,1,Moderate Activity,600.1049999999999,101.24972576094548,333.41,-463.6
0,20.06,53.01,127.42,571.63,392.23,699.22,658.54,596.66,2,Low Activity,586.6625,136.30787807386628,349.525,-444.21
2,18.0,54.05,100.14,555.3,491.28,707.0,641.47,590.48,1,Low Activity,607.5575,91.01458944403733,327.71999999999997,-455.15999999999997
2,17.94,54.15,96.16,560.45,492.03,709.9,642.2,579.45,1,High Activity,605.895,92.73559061475086,328.305,-464.2900000000001
2,17.88,54.24,93.88,560.69,497.58,709.43,643.65,578.59,1,Low Activity,607.3125,90.58072141281865,327.285,-466.81000000000006
2,17.97,54.09,100.39,568.43,485.06,715.87,660.326,579.71,1,Moderate Activity,610.2415000000001,100.44636643005062,334.40999999999997,-468.03999999999996
2,18.24,53.03,94.34,557.24,504.73,715.18,648.68,580.01,1,Moderate Activity,612.1499999999999,90.40954558747283,325.79,-462.9
2,18.05,53.94,103.48,564.94,491.36,723.43,636.87,569.54,1,Low Activity,605.3,98.67870928759994,334.21000000000004,-461.46000000000004
1,20.08,53.55,101.55,547.62,490.79,739.19,670.43,618.86,1,High Activity,629.8175,104.97687281015757,324.585,-446.07
2,18.62,54.69,131.62,554.14,446.96,701.1,647.8480000000002,561.61,2,Low Activity,589.3795,110.98722857908777,342.88,-422.52
2,19.13,58.82,143.47,546.02,387.56,671.28,639.7139999999999,546.89,2,Low Activity,561.361,127.32841606386741,344.745,-402.54999999999995
2,19.21,59.77,176.82,551.08,399.9,668.46,609.74,542.95,2,Low Activity,555.2625,115.57187673334147,363.95000000000005,-374.26000000000005
2,19.99,54.88,125.35,544.95,412.42,699.49,634.3,549.63,2,Low Activity,573.96,123.94328945126476,335.15000000000003,-419.6
2,20.23,55.07,124.49,552.49,430.93,687.91,622.38,552.65,2,High Activity,573.4675,109.90878896460765,338.49,-428.0
3,23.11,46.79,122.45,591.46,483.35,720.83,662.47,584.45,1,Moderate Activity,612.7750000000001,102.79204297998946,356.95500000000004,-469.01000000000005
2,22.21,52.29,113.21,547.66,448.35,677.14,629.76,562.43,4,Low Activity,579.42,99.24938119034628,330.435,-434.45
2,20.78,54.52,127.67,550.36,431.1,699.41,519.28,564.7,2,Low Activity,553.6225,111.90453740428339,339.015,-422.69
2,20.78,54.69,126.93,554.45,438.76,691.83,628.11,551.11,2,Low Activity,577.4525000000001,108.900461699358,340.69000000000005,-427.52000000000004
1,20.02,58.17,129.54,553.54,479.93,692.53,617.38,549.51,2,Low Activity,584.8375000000001,91.12318525856449,341.53999999999996,-424.0
3,23.74,52.43,116.54,553.95,427.9,700.47,653.106,575.13,2,Moderate Activity,589.1514999999999,119.27647885899383,335.245,-437.41
2,21.21,54.81,138.45,546.27,421.77,692.46,619.84,550.15,2,Low Activity,571.0550000000001,115.24203587811758,342.36,-407.82
2,21.57,55.93,125.07,550.23,475.96,705.57,645.22,579.38,2,Low Activity,601.5325,98.30494235625528,337.65,-425.16
0,19.05,52.84,121.8,589.6,480.88,720.24,684.24,591.4,1,Moderate Activity,619.1899999999999,106.99617625566502,355.7,-467.8
1,20.2,53.76,100.47,547.01,510.15,699.65,644.7280000000001,574.81,2,Low Activity,607.3344999999999,82.50877836731478,323.74,-446.53999999999996
2,21.56,52.91,133.22,556.22,440.29,697.65,634.47,564.6,2,Low Activity,584.2525,110.29084651502134,344.72,-423.0
0,20.11,55.92,108.69,600.33,429.38,721.88,642.25,568.12,2,Low Activity,590.4075,124.36405090834464,354.51,-491.64000000000004
2,22.14,51.42,128.6,556.12,458.28,706.29,604.548,565.2,2,Moderate Activity,583.5795,102.52693227147684,342.36,-427.52
2,22.38,50.73,128.74,552.05,445.85,698.38,630.53,576.43,2,Low Activity,587.7975,106.97798632584804,340.395,-423.30999999999995
2,22.25,51.06,130.03,555.42,456.18,701.85,639.548,568.21,2,Low Activity,591.447,105.41923933830422,342.72499999999997,-425.39
3,22.17,51.36,127.5,578.93,450.58,699.06,642.21,560.69,2,Low Activity,588.135,107.86267086748161,353.215,-451.42999999999995
3,22.12,51.58,125.62,557.2,446.56,703.21,630.13,569.76,2,Low Activity,587.415,108.60460901821801,341.41,-431.58000000000004
3,22.14,51.61,121.24,554.19,446.92,700.16,640.916,571.29,2,Low Activity,589.8215,108.8569209360005,337.71500000000003,-432.95000000000005
3,23.64,51.76,124.83,565.56,481.53,704.11,636.56,566.86,2,Low Activity,597.265,95.3572323773434,345.195,-440.72999999999996
3,22.4,50.99,125.13,578.93,458.62,706.3,522.57,583.06,2,Low Activity,567.6375,105.48465492667638,352.03,-453.79999999999995
0,18.32,53.88,118.93,595.84,491.87,729.61,691.7,613.41,1,High Activity,631.6475,104.9973175451005,357.385,-476.91
3,22.41,51.09,125.39,554.78,460.48,708.33,650.62,562.17,2,Low Activity,595.4,108.18205735395004,340.085,-429.39
3,22.47,50.98,119.78,548.19,458.89,699.64,648.01,569.34,2,Low Activity,593.97,104.78503996277331,333.985,-428.4100000000001
0,21.02,54.61,138.13,568.47,436.96,703.12,654.29,586.94,2,Low Activity,595.3275,115.82517670322518,353.3,-430.34000000000003
3,22.99,50.06,124.17,549.79,458.64,712.69,638.55,568.53,2,Low Activity,594.6025,108.07654243636777,336.97999999999996,-425.61999999999995
3,23.14,49.64,125.34,550.55,462.05,701.62,657.914,584.37,2,Moderate Activity,601.4885,104.7955035088179,337.945,-425.2099999999999
3,23.09,49.92,122.16,541.87,459.8,696.2,650.14,576.13,2,Low Activity,595.5675,103.1434087003786,332.015,-419.71000000000004
3,23.3,46.77,118.85,587.07,483.61,714.02,657.284,577.95,1,Low Activity,608.2160000000001,100.07470714754385,352.96000000000004,-468.22
3,22.94,50.38,43.36,554.09,456.56,705.79,620.9399999999999,588.61,2,Low Activity,592.975,103.50099983414007,298.725,-510.73
0,20.61,58.24,121.17,546.16,467.0,727.39,672.53,612.58,1,Low Activity,619.875,112.1843823057975,333.66499999999996,-424.98999999999995
3,22.88,50.54,122.55,550.37,471.57,706.87,638.37,577.34,2,Low Activity,598.5375,99.82090408159338,336.46,-427.82
2,16.09,49.12,73.77,606.13,580.08,773.65,756.48,693.09,0,Low Activity,700.825,87.63588477330502,339.95,-532.36
3,23.06,50.83,145.73,546.39,465.96,702.71,511.64,568.9,2,Low Activity,562.3025,102.64235525194593,346.06,-400.65999999999997
2,18.49,51.5,139.26,578.93,482.14,729.26,674.62,608.37,2,Moderate Activity,623.5975,106.47372207106628,359.09499999999997,-439.66999999999996
3,23.63,48.65,132.59,550.96,471.97,702.8,652.8280000000001,587.83,2,Low Activity,603.857,99.73117464464157,341.77500000000003,-418.37
2,17.66,48.55,102.73,598.99,380.88,742.86,679.32,602.56,2,Moderate Activity,601.405,157.81093529917376,350.86,-496.26
2,18.64,42.23,66.55,625.47,597.38,789.71,766.458,707.45,0,Moderate Activity,715.2495000000001,85.86952847780174,346.01,-558.9200000000001
3,23.63,48.65,117.11,557.57,471.38,706.52,660.05,580.02,2,Low Activity,604.4925000000001,102.9791038269415,337.34000000000003,-440.46000000000004
3,23.66,48.64,114.43,550.99,470.76,709.83,653.14,584.29,2,Low Activity,604.505,102.88357513876225,332.71000000000004,-436.56
0,21.26,53.21,100.28,546.82,467.78,723.91,663.53,586.47,1,Low Activity,610.4225,110.4844246564495,323.55,-446.5400000000001
3,23.42,49.11,116.25,555.22,461.19,717.03,667.6,587.91,2,Moderate Activity,608.4325,111.6478643996382,335.735,-438.97
0,19.89,53.13,121.26,569.73,399.76,704.39,657.96,581.7,2,Low Activity,585.9525000000001,134.03762192633332,345.495,-448.47
3,23.02,49.53,116.58,547.84,471.52,713.68,661.076,591.31,2,Moderate Activity,609.3965,104.69458729561906,332.21000000000004,-431.26000000000005
0,19.51,54.64,112.0,599.45,476.66,732.61,538.91,619.91,1,High Activity,592.0224999999999,110.5622025151453,355.725,-487.45000000000005
3,23.21,49.79,139.86,554.6,459.11,670.65,577.95,518.83,2,Low Activity,556.635,90.17407813039544,347.23,-414.74
0,20.03,51.97,105.65,553.19,489.4,741.6,696.37,626.29,1,Low Activity,638.415,110.08846760673892,329.42,-447.5400000000001
3,23.59,49.24,124.44,550.89,437.21,665.41,575.32,504.22,2,Low Activity,545.54,97.80660611635595,337.66499999999996,-426.45
2,22.66,51.24,106.33,562.86,499.84,710.09,639.02,578.1,2,Low Activity,606.7625,89.38881077442898,334.595,-456.53000000000003
0,20.96,51.83,105.61,557.02,470.44,834.57,694.39,636.52,1,Moderate Activity,658.98,150.7066680674747,331.315,-451.40999999999997
1,19.34,58.23,127.75,541.87,522.46,831.94,663.04,609.06,2,Low Activity,656.625,130.43411861932447,334.81,-414.12
3,23.3,49.76,127.07,578.93,399.83,628.15,548.64,483.24,4,Low Activity,514.9649999999999,96.96630634744558,353.0,-451.85999999999996
2,20.26,47.71,109.94,588.64,479.95,749.57,706.384,638.25,1,Moderate Activity,643.5385,118.2953949892669,349.28999999999996,-478.7
3,23.03,50.09,133.34,544.03,405.07,627.45,554.374,474.8,4,Low Activity,515.4235,96.42828400249934,338.685,-410.68999999999994
3,23.2,50.08,138.43,535.78,381.94,612.67,528.74,469.23,4,Low Activity,498.145,97.28259333851386,337.105,-397.34999999999997
0,20.23,52.05,125.85,583.36,457.53,727.67,682.0339999999999,598.43,1,Moderate Activity,616.4159999999999,118.67523138380643,354.605,-457.51
3,23.56,49.29,131.1,541.87,400.93,621.7,549.02,474.66,4,Low Activity,511.57750000000004,95.10463864431992,336.485,-410.77
3,24.05,48.38,132.12,536.56,392.44,624.89,556.2,470.83,4,Low Activity,511.09,101.13364458312904,334.34,-404.43999999999994
2,17.57,47.42,98.59,601.9,364.3,745.81,654.5020000000001,625.22,1,Moderate Activity,597.4580000000001,163.7026933681911,350.245,-503.30999999999995
3,24.02,48.51,126.77,540.15,397.19,622.56,558.51,465.26,4,Low Activity,510.88,99.57851140348168,333.46,-413.38
3,23.76,49.04,127.57,534.71,393.32,631.43,555.98,480.19,4,Low Activity,515.23,102.06673013279105,331.14,-407.14000000000004
3,23.01,50.72,132.89,540.63,423.2,643.42,552.89,482.51,4,Low Activity,525.5049999999999,94.81344577642982,336.76,-407.74
3,22.67,51.34,129.13,539.42,412.7,635.37,558.31,498.96,4,Low Activity,526.3349999999999,94.1157721461534,334.275,-410.28999999999996
3,22.64,51.03,125.58,540.4,420.77,642.56,562.0620000000001,494.23,4,Low Activity,529.9055000000001,94.70722521363756,332.99,-414.82
0,20.89,50.87,105.96,559.14,441.29,718.67,666.8120000000001,598.21,2,Low Activity,606.2455,120.53001751016217,332.55,-453.18
3,22.33,51.56,129.89,542.82,417.12,648.54,571.97,490.83,4,Low Activity,532.115,100.11910057526485,336.355,-412.93000000000006
2,20.35,57.07,129.7,578.93,425.54,669.08,626.87,541.23,3,Low Activity,565.6800000000001,107.50627609586336,354.31499999999994,-449.22999999999996
3,22.29,51.33,123.66,544.29,402.86,639.17,583.81,493.94,4,Low Activity,529.9449999999999,103.72800345133416,333.97499999999997,-420.63
0,20.11,54.63,109.51,600.58,482.44,729.22,679.27,620.5,1,Low Activity,627.8575000000001,106.64268012854892,355.045,-491.07000000000005
0,21.85,52.26,119.51,578.93,427.43,652.64,577.95,506.16,4,Low Activity,541.045,96.50691598705936,349.21999999999997,-459.41999999999996
3,23.32,50.71,128.0,578.93,426.05,630.02,591.86,531.48,2,Low Activity,544.8525,88.98701379976742,353.465,-450.92999999999995
0,21.71,52.47,128.91,536.21,444.2,656.32,582.73,507.18,4,Low Activity,547.6075,91.9773368372159,332.56,-407.30000000000007
0,21.77,51.35,107.39,557.65,477.23,862.61,687.12,643.72,1,Moderate Activity,667.6700000000001,158.34656316657671,332.52,-450.26
1,16.18,45.44,67.35,618.23,606.75,885.78,711.588,710.45,0,Low Activity,728.642,115.7177579112212,342.79,-550.88
1,19.69,55.67,119.74,555.28,471.88,738.4,685.7180000000001,623.31,1,Low Activity,629.827,115.32797623589286,337.51,-435.53999999999996
0,21.13,53.91,128.1,542.65,423.79,664.27,578.2,503.42,4,Low Activity,542.42,102.82948312619294,335.375,-414.54999999999995
0,21.07,53.9,123.68,539.5,450.23,666.01,658.5060000000001,517.87,4,Low Activity,573.154,106.57365382995306,331.59000000000003,-415.82
0,21.06,53.67,127.85,544.77,444.29,656.21,587.838,513.94,4,Low Activity,550.5695000000001,91.62588557643886,336.31,-416.91999999999996
0,21.06,53.59,131.14,546.52,442.84,656.98,598.78,514.62,4,Low Activity,553.305,94.01334426558819,338.83,-415.38
0,19.7,56.79,136.6,560.42,374.73,885.66,651.99,562.78,2,Low Activity,618.79,212.1510787151458,348.51,-423.81999999999994
0,21.06,53.61,127.61,550.52,456.68,669.71,901.31,518.84,3,Low Activity,636.635,197.82675526834078,339.065,-422.90999999999997
0,20.09,56.63,109.26,598.09,441.43,723.52,461.1,603.83,3,Low Activity,557.47,132.25519599118465,353.675,-488.83000000000004
0,20.79,54.3,122.91,545.1,456.67,664.69,603.21,517.2,3,Low Activity,560.4425000000001,91.89712704069336,334.005,-422.19000000000005
0,20.83,54.06,132.34,544.22,448.31,672.16,589.57,522.16,3,Low Activity,558.05,95.4734905615166,338.28000000000003,-411.88
0,20.75,54.17,123.77,548.07,447.68,672.38,609.238,525.04,3,Low Activity,563.5844999999999,98.04800607015594,335.92,-424.30000000000007
0,19.64,57.44,116.13,592.87,461.15,727.19,729.49,597.72,2,Moderate Activity,628.8875,127.66039124045749,354.5,-476.74
0,20.9,53.59,122.82,541.92,461.12,672.41,615.9,537.46,3,Low Activity,571.7225,92.18903780638271,332.37,-419.09999999999997
0,20.68,54.27,126.64,546.56,448.55,670.78,611.0,511.01,3,Moderate Activity,560.335,99.488495314785,336.59999999999997,-419.91999999999996
0,20.55,54.49,132.45,543.4,443.45,672.09,612.85,530.41,3,Moderate Activity,564.6999999999999,99.54630614275283,337.92499999999995,-410.95
2,19.09,54.25,108.86,581.63,495.09,742.39,703.69,629.52,1,Moderate Activity,642.6725,108.96528143557165,345.245,-472.77
0,20.43,54.97,129.45,542.84,454.92,666.0,603.68,536.31,3,Low Activity,565.2275,90.62313515322673,336.145,-413.39000000000004
0,18.63,51.21,118.76,589.7,484.93,751.86,709.29,646.66,1,Low Activity,648.185,117.099455307586,354.23,-470.94000000000005
3,24.05,51.63,129.12,578.93,403.11,698.14,636.27,556.14,2,Low Activity,573.415,127.55298938088436,354.025,-449.80999999999995
2,22.2,49.43,130.79,575.99,472.98,724.74,679.64,607.56,2,Low Activity,621.23,109.986331878102,353.39,-445.20000000000005
0,20.36,54.65,133.75,539.71,462.47,675.58,607.41,535.9,3,Low Activity,570.34,91.78179376470405,336.73,-405.96000000000004
0,21.64,54.07,146.99,563.53,340.56,668.46,615.86,521.14,2,Low Activity,536.505,144.15253992443795,355.26,-416.53999999999996
0,20.21,54.76,126.95,543.23,454.47,677.38,625.8979999999999,542.72,3,Low Activity,575.117,97.70993696992473,335.09000000000003,-416.28000000000003
0,20.06,55.81,110.99,601.43,434.13,634.01,648.61,565.97,1,Low Activity,570.6800000000001,97.89766834131784,356.21,-490.43999999999994
2,19.94,56.57,135.23,539.24,501.53,896.56,673.06,598.55,2,Moderate Activity,667.425,168.1264584571189,337.235,-404.01
0,20.23,54.46,127.1,541.53,469.96,677.97,605.018,539.83,3,Low Activity,573.1945000000001,88.99661492251641,334.315,-414.42999999999995
2,18.53,53.21,94.96,581.53,444.65,706.77,646.39,571.94,2,Low Activity,592.4375,112.90716758322593,338.245,-486.57
0,20.29,54.09,124.46,549.88,455.47,682.05,627.67,547.58,3,Low Activity,578.1925,98.71227629665249,337.17,-425.42
0,20.18,54.27,124.52,544.46,466.02,684.71,629.41,565.11,3,Low Activity,586.3125,93.91360227180442,334.49,-419.94000000000005
0,20.31,53.86,128.0,544.44,472.84,687.38,628.78,563.09,3,Low Activity,588.0225,92.05383293667533,336.22,-416.44000000000005
0,20.03,54.63,131.84,549.28,460.22,683.75,627.9,547.5,3,Low Activity,579.8425,97.40272356732808,340.56,-417.43999999999994
0,19.91,54.89,124.32,578.93,479.14,688.45,620.17,553.26,3,Low Activity,585.2550000000001,89.72613610314447,351.625,-454.60999999999996
0,19.86,54.95,131.46,547.02,467.6,687.83,630.49,562.26,3,Low Activity,587.0450000000001,94.73909523880134,339.24,-415.55999999999995
0,21.69,53.23,113.57,572.74,398.2,689.81,642.2,567.73,3,Low Activity,574.485,127.81132983164416,343.155,-459.17
3,22.72,52.15,114.45,559.32,432.23,678.62,635.938,574.91,2,Low Activity,580.4245,107.57342367425143,336.88500000000005,-444.87000000000006
3,25.33,49.38,115.47,543.32,463.57,674.54,580.292,524.5,2,Low Activity,560.7255,89.60667081380343,329.39500000000004,-427.85
0,19.79,55.02,127.56,543.16,459.32,695.71,638.682,563.77,3,Low Activity,589.3705,102.15711990687028,335.36,-415.59999999999997
0,19.79,55.1,125.02,543.32,470.04,694.06,642.7,565.05,3,Low Activity,592.9625,97.6107440722246,334.17,-418.30000000000007
0,19.83,54.79,122.49,556.8,463.69,684.77,474.74,570.15,2,Low Activity,548.3375,102.74791721327817,339.645,-434.30999999999995
0,19.82,54.72,126.81,543.76,471.43,692.2,556.74,561.88,2,Low Activity,570.5625,91.08490777840203,335.28499999999997,-416.95
0,19.78,54.86,129.57,548.17,461.76,696.08,633.66,568.4,2,Low Activity,589.975,100.11862480744198,338.87,-418.59999999999997
0,19.98,54.2,126.91,546.22,472.94,697.03,650.36,561.23,2,Low Activity,595.39,99.18551406329453,336.565,-419.31000000000006
0,19.76,54.77,126.96,543.98,468.74,697.09,640.104,564.59,2,Low Activity,592.631,98.82753660122603,335.47,-417.02000000000004
2,19.51,53.53,87.13,619.81,384.96,752.21,701.35,616.48,1,High Activity,613.75,162.4779457854717,353.46999999999997,-532.68
0,19.68,54.86,127.32,553.61,478.47,696.39,655.21,570.24,2,Low Activity,600.0775000000001,96.59943180474717,340.46500000000003,-426.29
3,25.28,49.64,119.28,542.31,456.43,662.72,575.06,509.85,2,Low Activity,551.015,88.87640950593507,330.79499999999996,-423.03
1,19.6,55.02,123.18,553.48,471.38,702.53,637.17,568.77,2,Low Activity,594.9625,98.84486409689343,338.33000000000004,-430.3
2,16.61,45.29,55.57,579.46,610.48,791.86,760.99,721.74,0,Moderate Activity,721.2674999999999,79.23650563345154,317.51500000000004,-523.89
0,17.6,50.14,116.68,584.78,496.5,743.15,694.21,630.01,1,High Activity,640.9675,106.87524265079666,350.73,-468.09999999999997
